min,avg,max
0.0,4.3102997779846195,19.099998
0.0,15.040700003504753,65.703
0.0,19.39019947052002,60.199997
0.0,7.040499964356423,40.002
0.0,15.820599848031998,48.5
0.0,2.610199921927415,18.3
0.3,8.21049981713295,28.9
0.0,11.110500675439834,82.101006
0.0,3.650299999117851,15.502
1.802,12.721299707889557,34.600998
0.0,6.810400009155273,17.9
0.0,3.360599894623738,19.102999
0.0,9.530399775505066,32.502
0.0,4.580999420385342,32.801994
0.0,14.040999338030815,55.201996
0.0,7.710399717092514,34.899998
1.503,14.181999707221985,63.503998
0.0,7.900100071530323,38.2
0.0,5.61129989286419,19.602
0.0,1.8107999488711357,9.599999
0.0,8.170800176262855,34.102
0.0,13.450099956989288,53.301
0.0,4.740200114250183,16.401001
0.001,4.971199925045949,19.401
0.0,9.310899825196248,36.302002
0.0,9.201600003242493,48.605
0.0,11.030899226665497,35.600998
0.0,6.190500110387802,17.402
2.1,7.341300225257873,22.7
0.6,11.870899659395217,39.301
0.0,5.320599869790021,27.803
0.0,11.661699146032333,28.203995
1.4000001,6.521299970149994,18.0
0.002,4.060799538693391,23.001995
0.0,10.71119981110096,67.803
0.0,12.940499168634414,64.300995
1.302,8.230999779701232,24.599998
0.0,9.070699644088744,38.302998
0.0,4.870499995350838,31.501999
0.8,7.090499728918076,26.601997
0.0,2.360599936346989,16.001
0.001,10.181300024490337,45.802002
0.0,14.311699731450062,50.203
0.0,4.170499956607818,21.001999
0.0,9.281699814996681,55.202
1.9,12.761199867725372,75.002
0.0,5.160799773735926,43.100998
0.0,10.490599781274796,33.2
0.0,3.270799894433003,18.8
0.4,25.021100583672524,74.101006
0.0,2.630199986696243,19.001
0.0,3.470700067281723,14.5
0.0,23.531497955322266,76.50099
1.0,8.87129979133606,27.404
0.0,11.100899791717529,32.501
0.401,13.740799149870872,47.002995
0.0,4.341000042657834,35.701
0.401,9.440499874949456,26.800999
0.4,5.0916999846696855,23.602
0.301,15.380599182844161,48.200996
0.0,1.7308000028133392,3.501
0.002,11.801299681863748,29.602
0.0,10.580799216032029,71.704994
0.001,15.510699589352589,43.0
0.0,4.4305997550487515,19.902998
0.0,13.94109954982996,32.399998
0.0,4.970399898290634,35.502
0.001,12.811099956731777,65.302
0.0,17.9007004737854,62.700005
0.0,13.840800156793557,62.301003
0.30299997,11.631000062823295,47.403004
0.40399998,10.211599725484849,46.802
0.0,9.540499794483186,30.202
0.3,7.441599863767624,37.003
0.0,5.190900100569706,15.801
0.0,16.58130026757717,68.903
0.2,3.371199961006641,18.4
0.0,5.351400077342987,31.104
0.0,13.010899016261101,56.802994
0.0,3.8807999789714813,26.101
0.0,8.060399848222733,60.6
0.0,3.8299999266862867,17.4
0.0,12.121000146865844,62.601997
0.0,6.431999865174293,21.301998
0.0,4.200299912691117,19.300999
0.40199998,14.87179937660694,54.802
0.0,12.300699508190155,49.100998
0.0,3.5703999012708665,21.8
0.3,2.4304999679327013,15.4
0.0,9.530299955606461,30.801
0.3,3.540700003504753,18.5
0.601,10.420899581909179,28.101997
0.6,11.35059996843338,29.501999
0.0,10.230399584770202,69.201
0.0,6.540299648046494,25.401999
0.0,2.8607999423053116,17.202
0.0,4.820799681544304,26.400997
0.0,14.581799852848054,45.001
0.0,9.35099955201149,47.802998
0.0,0.1300000011920929,1.0
0.0,1.1105000313138589,5.4010005
0.0,0.6105999793624506,3.6009998
0.0,0.5305999875068664,3.2029998
0.0,6.461499799590092,28.803
0.0,0.10010000467300414,0.70100003
0.0,1.6508999969577416,3.702
0.0,2.9318000295665114,13.902
0.0,3.131899929558858,22.001999
0.001,2.1117000806261785,15.004001
0.0,1.4006999863195233,3.703
0.0,1.6608000218868255,4.5
0.0,0.3704000081634149,1.4000001
1.4,4.462299740314483,22.403997
0.001,7.940600223641377,33.602
0.001,7.161799569230061,39.901997
0.003,5.1421997257974,22.002998
0.0,6.571300068497658,46.202
0.0,3.0610999405384063,14.7
0.302,4.611799743771553,18.500998
0.0,7.952099519968033,28.703999
0.0,4.581200058560353,33.804
0.0,2.6209999616956337,14.301
0.3,6.940499842166901,23.699999
0.0,8.070999810099602,41.400997
0.0,8.720999580621719,37.900997
0.001,10.4513000560808,46.103
2.6009998,12.421999740600587,24.100998
1.002,12.481099033355713,77.30399
1.301,10.901400256156922,35.4
0.601,10.580999398231507,63.104996
0.001,4.540800054173451,16.001
0.001,6.8404997331905175,51.199997
0.0,3.970900076627731,14.003001
0.0,5.270699691772461,22.501997
1.801,7.130900084972382,17.3
0.0,1.6001999080181122,14.400999
